sample_id,cluster_group,sample_type,latitude,longitude,slope,elevation,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,rain_day_minus_1_mm,rain_3d_sum_mm,rain_7d_api_mm,pore_pressure_index,target
3831_permeable,3831,permeable_slope,24.801217415341824,93.91749484048755,15.5,496.1,-0.7891,0.6143,12.72,50.25,37.02,1.32,7.7,34.8,66.76,1.144,0
3837_pos,3837,real_landslide_event,26.5836,93.0038,32.64,1041.3,-0.247,0.969,34.8,24.2,41.0,1.2,8.9,57.5,150.54,18.959,1
3837_monsoon_stable,3837,normal_monsoon_stable_slope,26.575326138584586,93.0017417896615,32.64,1041.3,-0.247,0.969,34.8,24.2,41.0,1.2,20.8,35.08,49.05,6.1777,0
3837_dry,3837,dry_season_steep_slope,26.5836,93.0038,32.64,1041.3,-0.247,0.969,34.8,24.2,41.0,1.2,0.11,2.08,4.62,0.5822,0
3837_flat,3837,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,-0.9149,-0.7531,24.0,42.0,34.0,1.4,9.13,66.4,141.14,0.3568,0
3837_permeable,3837,permeable_slope,26.611676892418284,92.99540050523962,19.19,613.5,-0.247,0.969,12.62,63.13,24.25,1.32,6.23,43.12,108.39,2.0877,0
3840_pos,3840,real_landslide_event,24.6869,93.9157,47.83,1837.9,0.4802,0.8771,37.0,20.0,43.0,1.2,1.7,7.3,58.32,11.1072,1
3840_monsoon_stable,3840,normal_monsoon_stable_slope,24.678219265316958,93.91247169933372,47.83,1837.9,0.4802,0.8771,37.0,20.0,43.0,1.2,15.65,48.96,59.7,11.3698,0
3840_dry,3840,dry_season_steep_slope,24.6869,93.9157,47.83,1837.9,0.4802,0.8771,37.0,20.0,43.0,1.2,0.4,0.83,2.6,0.4953,0
3840_flat,3840,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,-0.8694,-0.9669,20.5,50.0,29.5,1.36,1.73,7.02,61.73,0.1624,0
3840_permeable,3840,permeable_slope,24.696826277053116,93.92091635585793,23.24,670.3,0.4802,0.8771,15.54,59.58,24.88,1.32,1.19,5.47,41.99,1.2222,0
3860_pos,3860,real_landslide_event,25.4192,94.108,33.46,1348.5,0.5577,0.83,37.5,18.0,44.4,1.2,14.0,31.8,81.23,11.8606,1
3860_monsoon_stable,3860,normal_monsoon_stable_slope,25.407420606168017,94.11331678660233,33.46,1348.5,0.5577,0.83,37.5,18.0,44.4,1.2,13.3,25.86,37.15,5.4246,0
3860_dry,3860,dry_season_steep_slope,25.4192,94.108,33.46,1348.5,0.5577,0.83,37.5,18.0,44.4,1.2,1.16,3.71,4.79,0.6988,0
3860_flat,3860,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,0.9389,-0.915,22.5,47.0,30.5,1.37,13.57,40.99,98.17,0.3062,0
3860_permeable,3860,permeable_slope,25.400828911192573,94.09288517583249,12.43,650.3,0.5577,0.83,13.49,63.35,23.16,1.32,9.8,23.85,58.48,0.7876,0
3881_pos,3881,real_landslide_event,27.1034,93.6885,48.17,1046.1,-0.9342,0.3567,28.7,35.5,35.8,1.2,19.8,59.5,63.82,8.3932,1
3881_monsoon_stable,3881,normal_monsoon_stable_slope,27.09565143435945,93.69999914742972,48.17,1046.1,-0.9342,0.3567,28.7,35.5,35.8,1.2,17.67,43.4,56.95,7.4907,0
3881_dry,3881,dry_season_steep_slope,27.1034,93.6885,48.17,1046.1,-0.9342,0.3567,28.7,35.5,35.8,1.2,2.99,6.89,8.57,1.127,0
3881_flat,3881,monsoon_flat_floodplain,26.5413,88.7196,2.1,75.0,-0.2443,0.3016,23.0,46.0,31.0,1.34,23.6,56.74,67.04,0.2888,0
3881_permeable,3881,permeable_slope,27.09573992235785,93.6668240948735,17.13,487.7,-0.9342,0.3567,12.68,60.93,26.38,1.32,13.86,44.62,45.95,0.8083,0
3912_pos,3912,real_landslide_event,27.44,92.2833,40.88,1489.3,0.2045,0.9789,30.9,30.8,38.3,1.2,5.0,13.7,102.4,13.1935,1
3912_monsoon_stable,3912,normal_monsoon_stable_slope,27.4533812348877,92.26608016008484,40.88,1489.3,0.2045,0.9789,30.9,30.8,38.3,1.2,14.33,38.02,50.1,6.4555,0
3912_dry,3912,dry_season_steep_slope,27.44,92.2833,40.88,1489.3,0.2045,0.9789,30.9,30.8,38.3,1.2,0.89,0.99,2.24,0.2889,0
3912_flat,3912,monsoon_flat_floodplain,26.1445,91.7362,1.8,55.0,-0.3312,-0.3009,22.0,48.0,30.0,1.35,5.63,15.41,95.99,0.332,0
3912_permeable,3912,permeable_slope,27.401125171888904,92.31249770087788,14.72,317.6,0.2045,0.9789,12.05,64.98,22.97,1.32,3.5,10.27,73.73,1.0364,0
3916_pos,3916,real_landslide_event,25.7713,93.8067,39.05,1111.9,0.7373,-0.6756,35.4,22.8,41.8,1.2,26.6,70.6,174.69,26.4385,1
3916_monsoon_stable,3916,normal_monsoon_stable_slope,25.76953466135671,93.80822236494446,39.05,1111.9,0.7373,-0.6756,35.4,22.8,41.8,1.2,23.55,49.98,56.41,8.5375,0
3916_dry,3916,dry_season_steep_slope,25.7713,93.8067,39.05,1111.9,0.7373,-0.6756,35.4,22.8,41.8,1.2,1.5,5.78,10.41,1.5762,0
3916_flat,3916,monsoon_flat_floodplain,26.7509,92.7926,1.4,48.0,-0.9245,-0.2878,21.0,52.0,27.0,1.38,31.85,90.65,173.95,0.4255,0
3916_permeable,3916,permeable_slope,25.76395033876656,93.8253044083497,19.6,388.6,0.7373,-0.6756,17.05,62.1,20.85,1.32,18.62,52.95,125.78,3.3626,0
3925_pos,3925,real_landslide_event,27.4888,93.0153,40.3,1910.5,0.2723,-0.9622,33.1,26.3,40.6,1.2,86.2,130.5,174.09,24.591,1
3925_monsoon_stable,3925,normal_monsoon_stable_slope,27.49881639366429,93.02702986103665,40.3,1910.5,0.2723,-0.9622,33.1,26.3,40.6,1.2,14.95,33.75,41.71,5.8919,0
3925_dry,3925,dry_season_steep_slope,27.4888,93.0153,40.3,1910.5,0.2723,-0.9622,33.1,26.3,40.6,1.2,2.03,3.17,3.77,0.5322,0
3925_flat,3925,monsoon_flat_floodplain,27.4728,94.912,1.9,108.0,0.8071,0.2066,23.5,45.0,31.5,1.32,83.75,153.86,201.55,0.8204,0
3925_permeable,3925,permeable_slope,27.486151415095822,93.02552393838377,14.22,560.4,0.2723,-0.9622,16.37,65.65,17.98,1.32,60.34,97.88,125.34,2.3057,0
3927_pos,3927,real_landslide_event,25.5144,90.2167,30.93,1604.0,-0.9848,0.1736,40.2,17.0,42.8,1.2,66.9,88.3,161.75,23.8044,1
3927_monsoon_stable,3927,normal_monsoon_stable_slope,25.52288466176575,90.21996686154726,30.93,1604.0,-0.9848,0.1736,40.2,17.0,42.8,1.2,21.15,50.5,60.75,8.9409,0
3927_dry,3927,dry_season_steep_slope,25.5144,90.2167,30.93,1604.0,-0.9848,0.1736,40.2,17.0,42.8,1.2,2.13,6.28,6.59,0.97,0
3927_flat,3927,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,-0.9827,-0.5836,24.0,42.0,34.0,1.4,74.04,114.66,164.23,0.4152,0
3927_permeable,3927,permeable_slope,25.527223786056076,90.24411719171414,18.23,309.9,-0.9848,0.1736,14.24,63.81,21.96,1.32,46.83,66.23,116.46,2.3983,0
3932_pos,3932,real_landslide_event,25.83,94.13,30.6,694.3,-0.4726,0.8813,31.7,31.1,37.2,1.2,3.8,23.7,56.61,5.8068,1
3932_monsoon_stable,3932,normal_monsoon_stable_slope,25.836553947846557,94.14138014914651,30.6,694.3,-0.4726,0.8813,31.7,31.1,37.2,1.2,14.61,48.9,55.82,5.7251,0
3932_dry,3932,dry_season_steep_slope,25.83,94.13,30.6,694.3,-0.4726,0.8813,31.7,31.1,37.2,1.2,0.67,3.1,8.47,0.8685,0
3932_flat,3932,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,-0.992,-0.8826,20.5,50.0,29.5,1.36,4.75,28.83,52.88,0.1391,0
3932_permeable,3932,permeable_slope,25.8110744720721,94.15323038605464,12.01,471.0,-0.4726,0.8813,14.4,66.84,18.76,1.32,2.66,17.77,40.76,0.5546,0
3943_pos,3943,real_landslide_event,27.13862165,88.22551799,35.71,2322.9,0.7278,-0.6858,35.6,22.4,42.0,1.2,32.8,72.3,300.04,42.4465,1
3943_monsoon_stable,3943,normal_monsoon_stable_slope,27.150174659759458,88.21278814063204,35.71,2322.9,0.7278,-0.6858,35.6,22.4,42.0,1.2,10.84,43.94,56.3,7.9651,0
3943_dry,3943,dry_season_steep_slope,27.13862165,88.22551799,35.71,2322.9,0.7278,-0.6858,35.6,22.4,42.0,1.2,0.73,3.79,4.03,0.5704,0
3943_flat,3943,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,0.375,0.9641,22.5,47.0,30.5,1.37,38.42,93.08,373.9,1.1664,0
3943_permeable,3943,permeable_slope,27.156311730749955,88.22492847465543,22.88,490.5,0.7278,-0.6858,14.96,51.72,33.32,1.32,22.96,54.22,216.03,6.2723,0
3944_pos,3944,real_landslide_event,27.7344,88.633,51.9,1441.6,-0.9759,-0.2181,31.2,32.3,36.5,1.2,8.7,27.1,45.43,7.0264,1
3944_monsoon_stable,3944,normal_monsoon_stable_slope,27.73484928852195,88.61813763364036,51.9,1441.6,-0.9759,-0.2181,31.2,32.3,36.5,1.2,9.94,22.81,34.13,5.2787,0
3944_dry,3944,dry_season_steep_slope,27.7344,88.633,51.9,1441.6,-0.9759,-0.2181,31.2,32.3,36.5,1.2,1.15,3.16,7.38,1.1406,0
3944_flat,3944,monsoon_flat_floodplain,26.5413,88.7196,2.1,75.0,-0.9997,-0.0458,23.0,46.0,31.0,1.34,9.87,33.88,45.83,0.1974,0
3944_permeable,3944,permeable_slope,27.733764395119085,88.66748196258779,16.22,528.1,-0.9759,-0.2181,14.2,63.06,22.74,1.32,6.09,20.33,32.71,0.6026,0
3965_pos,3965,real_landslide_event,24.808,93.117,29.87,861.1,-0.998,-0.0628,33.2,27.8,39.0,1.2,8.9,45.4,66.94,7.2175,1
3965_monsoon_stable,3965,normal_monsoon_stable_slope,24.796474075337787,93.12131255458344,29.87,861.1,-0.998,-0.0628,33.2,27.8,39.0,1.2,26.64,39.08,48.59,5.2391,0
3965_dry,3965,dry_season_steep_slope,24.808,93.117,29.87,861.1,-0.998,-0.0628,33.2,27.8,39.0,1.2,1.38,2.97,6.36,0.6852,0
3965_flat,3965,monsoon_flat_floodplain,26.1445,91.7362,1.8,55.0,0.9584,0.2478,22.0,48.0,30.0,1.35,10.43,49.51,64.51,0.2231,0
3965_permeable,3965,permeable_slope,24.82416842628283,93.14733564805655,17.75,616.6,-0.998,-0.0628,17.13,59.43,23.44,1.32,6.23,34.05,48.2,1.1964,0
3983_pos,3983,real_landslide_event,26.1548,91.7351,26.09,1226.8,-0.1201,0.9928,36.5,20.5,43.1,1.2,12.4,69.4,116.11,12.8897,1
3983_monsoon_stable,3983,normal_monsoon_stable_slope,26.137176444184007,91.74764425203031,26.09,1226.8,-0.1201,0.9928,36.5,20.5,43.1,1.2,13.38,40.16,45.52,5.0535,0
3983_dry,3983,dry_season_steep_slope,26.1548,91.7351,26.09,1226.8,-0.1201,0.9928,36.5,20.5,43.1,1.2,2.68,3.49,4.67,0.5189,0
3983_flat,3983,monsoon_flat_floodplain,26.7509,92.7926,1.4,48.0,0.8296,0.9701,21.0,52.0,27.0,1.38,14.36,78.4,137.49,0.3363,0
3983_permeable,3983,permeable_slope,26.142658453133823,91.71183288223395,16.06,590.5,-0.1201,0.9928,11.85,58.9,29.26,1.32,8.68,52.05,83.6,1.3065,0
3986_pos,3986,real_landslide_event,27.0605,88.255,47.97,2748.2,0.0209,-0.9998,37.7,17.6,44.7,1.2,61.8,98.2,133.27,26.4461,1
3986_monsoon_stable,3986,normal_monsoon_stable_slope,27.079998457606155,88.24623195182457,47.97,2748.2,0.0209,-0.9998,37.7,17.6,44.7,1.2,9.7,35.22,43.33,8.5979,0
3986_dry,3986,dry_season_steep_slope,27.0605,88.255,47.97,2748.2,0.0209,-0.9998,37.7,17.6,44.7,1.2,2.66,6.7,10.77,2.1369,0
3986_flat,3986,monsoon_flat_floodplain,27.4728,94.912,1.9,108.0,0.4776,0.3372,23.5,45.0,31.5,1.32,67.57,127.55,137.35,0.5591,0
3986_permeable,3986,permeable_slope,27.0859602810077,88.27189278359236,20.52,494.1,0.0209,-0.9998,16.42,57.59,25.99,1.32,43.26,73.65,95.96,2.6539,0
3997_pos,3997,real_landslide_event,27.5161,88.5575,50.6,2550.3,-0.9164,-0.4003,36.8,19.8,43.4,1.2,0.4,6.6,47.51,9.3982,1
3997_monsoon_stable,3997,normal_monsoon_stable_slope,27.505649491264702,88.54075399928581,50.6,2550.3,-0.9164,-0.4003,36.8,19.8,43.4,1.2,20.2,39.91,48.67,9.628,0
3997_dry,3997,dry_season_steep_slope,27.5161,88.5575,50.6,2550.3,-0.9164,-0.4003,36.8,19.8,43.4,1.2,0.16,5.14,7.4,1.4643,0
3997_flat,3997,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,-0.2637,0.4227,24.0,42.0,34.0,1.4,0.38,6.88,49.69,0.1256,0
3997_permeable,3997,permeable_slope,27.5191127199982,88.54906240735107,16.96,434.6,-0.9164,-0.4003,16.98,66.16,16.86,1.32,0.28,4.95,34.21,0.7727,0
4241_pos,4241,real_landslide_event,25.1604,93.6795,46.96,1193.2,0.4242,-0.9056,32.0,30.0,38.0,1.2,1.1,10.0,17.11,2.5653,1
4241_monsoon_stable,4241,normal_monsoon_stable_slope,25.14731316801874,93.6970823996706,46.96,1193.2,0.4242,-0.9056,32.0,30.0,38.0,1.2,14.06,48.62,59.07,8.856,0
4241_dry,4241,dry_season_steep_slope,25.1604,93.6795,46.96,1193.2,0.4242,-0.9056,32.0,30.0,38.0,1.2,0.18,4.94,9.87,1.4795,0
4241_flat,4241,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,-0.2413,0.9689,20.5,50.0,29.5,1.36,1.12,12.09,15.48,0.0407,0
4241_permeable,4241,permeable_slope,25.157905046476532,93.68983473783673,12.21,670.9,0.4242,-0.9056,17.13,55.24,27.62,1.32,0.77,7.5,12.32,0.2178,0
4313_pos,4313,real_landslide_event,28.4659,95.86,49.33,1977.2,0.2504,-0.9681,33.4,25.6,41.0,1.2,9.2,88.2,100.39,16.8743,1
4313_monsoon_stable,4313,normal_monsoon_stable_slope,28.451543601060234,95.86350405794538,49.33,1977.2,0.2504,-0.9681,33.4,25.6,41.0,1.2,21.23,55.07,58.88,9.8964,0
4313_dry,4313,dry_season_steep_slope,28.4659,95.86,49.33,1977.2,0.2504,-0.9681,33.4,25.6,41.0,1.2,2.27,3.45,5.7,0.9576,0
4313_flat,4313,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,0.0345,0.078,22.5,47.0,30.5,1.37,10.73,107.86,93.64,0.2921,0
4313_permeable,4313,permeable_slope,28.46007428842397,95.88387438483778,25.68,599.7,0.2504,-0.9681,17.1,57.56,25.34,1.32,6.44,66.15,72.28,2.5761,0
4377_pos,4377,real_landslide_event,26.1475,91.7356,30.36,1104.9,-0.7408,0.6717,35.4,22.9,41.7,1.2,19.2,60.8,75.24,9.1286,1
4377_monsoon_stable,4377,normal_monsoon_stable_slope,26.140580284724333,91.7197178262947,30.36,1104.9,-0.7408,0.6717,35.4,22.9,41.7,1.2,25.69,45.51,57.55,6.9821,0
4377_dry,4377,dry_season_steep_slope,26.1475,91.7356,30.36,1104.9,-0.7408,0.6717,35.4,22.9,41.7,1.2,2.05,6.76,11.34,1.3755,0
4377_flat,4377,monsoon_flat_floodplain,26.5413,88.7196,2.1,75.0,0.6139,-0.6501,23.0,46.0,31.0,1.34,21.79,59.11,77.0,0.3317,0
4377_permeable,4377,permeable_slope,26.145865776459708,91.72711917634807,24.17,685.9,-0.7408,0.6717,13.04,60.11,26.85,1.32,13.44,45.6,54.18,1.3691,0
4378_pos,4378,real_landslide_event,28.8254,96.1517,50.37,1401.1,0.8829,-0.4695,30.5,31.7,37.8,1.2,22.9,44.9,45.11,6.7056,1
4378_monsoon_stable,4378,normal_monsoon_stable_slope,28.81690996253938,96.13665058730841,50.37,1401.1,0.8829,-0.4695,30.5,31.7,37.8,1.2,25.27,46.92,61.09,9.0799,0
4378_dry,4378,dry_season_steep_slope,28.8254,96.1517,50.37,1401.1,0.8829,-0.4695,30.5,31.7,37.8,1.2,1.43,2.6,8.18,1.2164,0
4378_flat,4378,monsoon_flat_floodplain,26.1445,91.7362,1.8,55.0,-0.7927,-0.8718,22.0,48.0,30.0,1.35,27.94,53.24,43.11,0.1491,0
4378_permeable,4378,permeable_slope,28.82592399048553,96.17529009399777,14.58,335.7,0.8829,-0.4695,13.29,53.82,32.89,1.32,16.03,33.67,32.48,0.5353,0
4382_pos,4382,real_landslide_event,25.1175,92.8573,30.72,841.9,-0.8221,0.5693,36.2,24.2,39.7,1.2,154.4,293.0,297.08,36.8611,1
4382_monsoon_stable,4382,normal_monsoon_stable_slope,25.13704188447254,92.86562615127423,30.72,841.9,-0.8221,0.5693,36.2,24.2,39.7,1.2,8.82,36.65,44.6,5.5334,0
4382_dry,4382,dry_season_steep_slope,25.1175,92.8573,30.72,841.9,-0.8221,0.5693,36.2,24.2,39.7,1.2,2.58,5.37,6.82,0.8467,0
4382_flat,4382,monsoon_flat_floodplain,26.7509,92.7926,1.4,48.0,-0.4075,-0.9504,21.0,52.0,27.0,1.38,155.62,270.95,365.94,0.8951,0
4382_permeable,4382,permeable_slope,25.09524035703305,92.8739371373037,12.86,571.7,-0.8221,0.5693,16.35,52.64,31.01,1.32,108.08,219.75,213.9,3.8638,0
4383_pos,4383,real_landslide_event,25.3056,93.1265,28.73,1287.7,-0.6211,0.7837,40.4,15.2,44.3,1.2,148.6,237.7,250.41,35.1772,1
4383_monsoon_stable,4383,normal_monsoon_stable_slope,25.29993973316061,93.12546251932186,28.73,1287.7,-0.6211,0.7837,40.4,15.2,44.3,1.2,23.27,39.52,49.91,7.0107,0
4383_dry,4383,dry_season_steep_slope,25.3056,93.1265,28.73,1287.7,-0.6211,0.7837,40.4,15.2,44.3,1.2,1.25,1.3,4.37,0.6134,0
4383_flat,4383,monsoon_flat_floodplain,27.4728,94.912,1.9,108.0,0.8718,0.8284,23.5,45.0,31.5,1.32,158.6,301.6,295.62,1.2034,0
4383_permeable,4383,permeable_slope,25.30787569498502,93.10504608681214,25.83,358.4,-0.6211,0.7837,17.77,57.84,24.39,1.32,104.02,178.27,180.3,6.6994,0
4384_pos,4384,real_landslide_event,25.1775,93.0123,32.59,1288.9,-0.6198,0.7848,40.4,15.2,44.4,1.2,183.9,276.3,294.89,46.418,1
4384_monsoon_stable,4384,normal_monsoon_stable_slope,25.15843149841276,93.01586131283133,32.59,1288.9,-0.6198,0.7848,40.4,15.2,44.4,1.2,23.64,51.43,60.94,9.5923,0
4384_dry,4384,dry_season_steep_slope,25.1775,93.0123,32.59,1288.9,-0.6198,0.7848,40.4,15.2,44.4,1.2,1.26,3.24,5.17,0.8135,0
4384_flat,4384,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,-0.3181,-0.3672,24.0,42.0,34.0,1.4,182.07,298.7,324.41,0.8202,0
4384_permeable,4384,permeable_slope,25.169740972665995,92.98010398319516,18.59,656.9,-0.6198,0.7848,11.32,62.45,26.23,1.32,128.73,207.23,212.32,3.5737,0
4385_pos,4385,real_landslide_event,27.7167,88.5577,41.21,2286.4,-0.2011,0.9796,35.4,22.8,41.8,1.2,12.1,39.1,76.86,12.1647,1
4385_monsoon_stable,4385,normal_monsoon_stable_slope,27.720485520642224,88.57637190281982,41.21,2286.4,-0.2011,0.9796,35.4,22.8,41.8,1.2,10.83,41.15,49.61,7.8519,0
4385_dry,4385,dry_season_steep_slope,27.7167,88.5577,41.21,2286.4,-0.2011,0.9796,35.4,22.8,41.8,1.2,2.34,6.86,12.4,1.9627,0
4385_flat,4385,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,-0.1112,0.9912,20.5,50.0,29.5,1.36,11.73,41.35,69.52,0.1829,0
4385_permeable,4385,permeable_slope,27.727561281977874,88.53406821272536,13.57,584.9,-0.2011,0.9796,10.91,61.3,27.78,1.32,8.47,29.33,55.34,0.6654,0
4393_pos,4393,real_landslide_event,27.7565,88.632,47.05,1554.9,0.9848,0.1736,31.8,31.0,37.2,1.2,1.5,7.1,19.12,2.8318,1
4393_monsoon_stable,4393,normal_monsoon_stable_slope,27.750614746925024,88.61496494997871,47.05,1554.9,0.9848,0.1736,31.8,31.0,37.2,1.2,8.51,29.15,40.34,5.9727,0
4393_dry,4393,dry_season_steep_slope,27.7565,88.632,47.05,1554.9,0.9848,0.1736,31.8,31.0,37.2,1.2,1.68,4.75,4.85,0.7174,0
4393_flat,4393,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,-0.1778,-0.4384,22.5,47.0,30.5,1.37,1.51,6.88,19.83,0.0618,0
4393_permeable,4393,permeable_slope,27.756602106607048,88.65794074566075,19.0,317.4,0.9848,0.1736,14.49,59.89,25.62,1.32,1.05,5.32,13.77,0.3077,0
4394_pos,4394,real_landslide_event,27.1748,88.6458,41.92,1774.4,0.996,0.0889,32.9,28.5,38.6,1.2,3.5,6.8,68.21,9.7228,1
4394_monsoon_stable,4394,normal_monsoon_stable_slope,27.190425651711497,88.65379548947328,41.92,1774.4,0.996,0.0889,32.9,28.5,38.6,1.2,22.32,39.59,45.78,6.526,0
4394_dry,4394,dry_season_steep_slope,27.1748,88.6458,41.92,1774.4,0.996,0.0889,32.9,28.5,38.6,1.2,0.65,5.36,5.7,0.8123,0
4394_flat,4394,monsoon_flat_floodplain,26.5413,88.7196,2.1,75.0,0.5137,0.6193,23.0,46.0,31.0,1.34,3.89,6.99,82.66,0.3561,0
4394_permeable,4394,permeable_slope,27.158937113765088,88.66497497622828,19.57,399.7,0.996,0.0889,17.87,60.07,22.06,1.32,2.45,5.1,49.11,1.3914,0
4403_pos,4403,real_landslide_event,24.8142,93.5444,37.06,2065.7,0.0157,-0.9999,38.7,16.5,44.7,1.2,11.4,16.0,35.77,5.9677,1
4403_monsoon_stable,4403,normal_monsoon_stable_slope,24.832474863735253,93.55275250560653,37.06,2065.7,0.0157,-0.9999,38.7,16.5,44.7,1.2,17.68,49.04,54.46,9.0849,0
4403_dry,4403,dry_season_steep_slope,24.8142,93.5444,37.06,2065.7,0.0157,-0.9999,38.7,16.5,44.7,1.2,2.63,6.39,6.79,1.1323,0
4403_flat,4403,monsoon_flat_floodplain,26.1445,91.7362,1.8,55.0,-0.9864,-0.2438,22.0,48.0,30.0,1.35,12.99,15.94,36.63,0.1267,0
4403_permeable,4403,permeable_slope,24.79767939450145,93.52988660156784,14.21,408.5,0.0157,-0.9999,17.78,65.24,16.98,1.32,7.98,12.0,25.76,0.5152,0
4407_pos,4407,real_landslide_event,25.0951,92.3567,41.89,846.5,0.632,0.7749,34.7,29.4,35.9,1.2,12.8,46.6,106.8,15.9362,1
4407_monsoon_stable,4407,normal_monsoon_stable_slope,25.07594052168377,92.36339700527377,41.89,846.5,0.632,0.7749,34.7,29.4,35.9,1.2,21.39,43.47,55.5,8.2817,0
4407_dry,4407,dry_season_steep_slope,25.0951,92.3567,41.89,846.5,0.632,0.7749,34.7,29.4,35.9,1.2,0.36,2.54,8.05,1.2014,0
4407_flat,4407,monsoon_flat_floodplain,26.7509,92.7926,1.4,48.0,0.8741,-0.7748,21.0,52.0,27.0,1.38,11.09,46.26,114.12,0.2791,0
4407_permeable,4407,permeable_slope,25.119326734392345,92.35109046191445,21.89,656.5,0.632,0.7749,11.86,67.22,20.91,1.32,8.96,34.95,76.9,1.5407,0
4408_pos,4408,real_landslide_event,25.5498,92.0757,37.84,1048.2,0.1702,0.9854,36.2,26.1,37.7,1.2,12.2,32.6,64.31,9.4373,1
4408_monsoon_stable,4408,normal_monsoon_stable_slope,25.563652808328065,92.060488399843,37.84,1048.2,0.1702,0.9854,36.2,26.1,37.7,1.2,17.28,31.04,41.91,6.1512,0
4408_dry,4408,dry_season_steep_slope,25.5498,92.0757,37.84,1048.2,0.1702,0.9854,36.2,26.1,37.7,1.2,2.63,3.14,3.26,0.4782,0
4408_flat,4408,monsoon_flat_floodplain,27.4728,94.912,1.9,108.0,-0.5653,0.1035,23.5,45.0,31.5,1.32,13.09,32.03,72.77,0.2962,0
4408_permeable,4408,permeable_slope,25.565158874198513,92.07343498283834,22.32,541.9,0.1702,0.9854,15.57,66.1,18.33,1.32,8.54,24.45,46.3,1.249,0
4411_pos,4411,real_landslide_event,27.339,88.6065,48.75,2250.1,-0.9952,0.0976,35.3,23.2,41.6,1.2,20.3,43.6,68.97,12.382,1
4411_monsoon_stable,4411,normal_monsoon_stable_slope,27.35048200897331,88.60469829699981,48.75,2250.1,-0.9952,0.0976,35.3,23.2,41.6,1.2,13.11,43.09,51.21,9.1936,0
4411_dry,4411,dry_season_steep_slope,27.339,88.6065,48.75,2250.1,-0.9952,0.0976,35.3,23.2,41.6,1.2,2.14,4.42,5.44,0.9774,0
4411_flat,4411,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,0.6405,-0.5549,24.0,42.0,34.0,1.4,21.49,54.07,71.57,0.1809,0
4411_permeable,4411,permeable_slope,27.32419666668708,88.58988445608308,15.66,521.6,-0.9952,0.0976,14.7,56.86,28.44,1.32,14.21,32.7,49.66,0.9517,0
4424_pos,4424,real_landslide_event,26.149,91.7351,30.04,505.0,0.5906,0.807,30.0,34.9,35.1,1.2,46.1,90.4,121.78,11.2978,1
4424_monsoon_stable,4424,normal_monsoon_stable_slope,26.13031270236746,91.71764180057028,30.04,505.0,0.5906,0.807,30.0,34.9,35.1,1.2,15.16,43.84,56.54,5.2458,0
4424_dry,4424,dry_season_steep_slope,26.149,91.7351,30.04,505.0,0.5906,0.807,30.0,34.9,35.1,1.2,1.47,2.81,4.67,0.4335,0
4424_flat,4424,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,-0.61,0.063,20.5,50.0,29.5,1.36,52.66,112.68,150.41,0.3957,0
4424_permeable,4424,permeable_slope,26.164416079495837,91.73141551216744,21.89,715.3,0.5906,0.807,17.17,52.88,29.95,1.32,32.27,67.8,87.68,2.7807,0
4426_pos,4426,real_landslide_event,26.1226,91.7162,27.57,842.0,-0.3795,0.9252,33.0,28.2,38.8,1.2,53.8,185.9,199.73,19.8298,1
4426_monsoon_stable,4426,normal_monsoon_stable_slope,26.127171970363662,91.73306554215506,27.57,842.0,-0.3795,0.9252,33.0,28.2,38.8,1.2,18.24,44.56,56.18,5.5776,0
4426_dry,4426,dry_season_steep_slope,26.1226,91.7162,27.57,842.0,-0.3795,0.9252,33.0,28.2,38.8,1.2,2.62,4.69,9.37,0.9298,0
4426_flat,4426,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,0.9707,0.6712,22.5,47.0,30.5,1.37,52.54,220.81,243.45,0.7594,0
4426_permeable,4426,permeable_slope,26.158405812542938,91.74691951619877,12.29,269.8,-0.3795,0.9252,17.72,60.14,22.14,1.32,37.66,139.43,143.81,2.5666,0
4434_pos,4434,real_landslide_event,26.1049,91.7369,40.56,1113.5,0.1994,-0.9799,35.5,22.7,41.8,1.2,36.9,168.4,277.87,43.5638,1
4434_monsoon_stable,4434,normal_monsoon_stable_slope,26.085580595115864,91.75061275658919,40.56,1113.5,0.1994,-0.9799,35.5,22.7,41.8,1.2,22.57,50.41,59.65,9.3524,0
4434_dry,4434,dry_season_steep_slope,26.1049,91.7369,40.56,1113.5,0.1994,-0.9799,35.5,22.7,41.8,1.2,0.72,4.5,4.71,0.7384,0
