latitude,longitude,elevation,slope,clay_percentage,aspect,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,shear_stress_factor
25.26,92.89,631.0,8.39,28.0,303.5,-0.8339,0.5519,27.1,34.5,38.4,1.278,0.1142
25.26,92.895,630.0,8.59,28.0,292.8,-0.9217,0.3879,28.1,34.7,37.3,1.278,0.1169
25.26,92.9,690.0,9.62,28.0,298.3,-0.8801,0.4748,27.2,35.0,37.8,1.28,0.1306
25.26,92.905,711.0,7.51,28.0,306.5,-0.8038,0.5949,28.8,32.6,38.6,1.282,0.1019
25.26,92.91,769.0,4.77,28.0,322.9,-0.603,0.7977,29.2,34.3,36.5,1.287,0.0646
25.26,92.915,778.0,1.68,28.0,132.7,0.7354,-0.6776,28.7,33.5,37.8,1.29,0.0227
25.26,92.92,749.0,7.66,28.0,101.1,0.9814,-0.1919,29.9,32.2,37.9,1.284,0.1038
25.26,92.925,752.0,2.19,28.0,119.6,0.8696,-0.4937,28.5,30.4,41.1,1.288,0.0297
25.26,92.93,730.0,3.37,28.0,137.9,0.6708,-0.7416,26.5,32.9,40.6,1.286,0.0457
25.26,92.935,708.0,2.96,28.0,177.0,0.0521,-0.9986,29.6,35.5,34.9,1.286,0.0402
25.26,92.94,678.0,5.1,28.0,80.4,0.986,0.1669,27.3,35.9,36.8,1.283,0.0693
25.26,92.945,723.0,0.61,28.0,317.9,-0.6708,0.7416,29.1,33.0,37.9,1.288,0.0083
25.26,92.95,686.0,8.47,28.0,179.0,0.0181,-0.9998,29.9,33.2,36.9,1.28,0.1151
25.26,92.955,573.0,10.34,28.0,162.2,0.3052,-0.9523,28.5,36.1,35.4,1.274,0.1409
25.26,92.96,511.0,6.31,28.0,90.0,1.0,0.0,26.2,33.0,40.8,1.275,0.0862
25.26,92.965,573.0,9.95,28.0,70.5,0.9425,0.3341,26.9,33.5,39.6,1.275,0.1355
25.26,92.97,570.0,11.07,28.0,71.0,0.9458,0.3249,29.6,31.7,38.7,1.274,0.1507
25.26,92.975,637.0,5.34,28.0,68.8,0.9324,0.3613,27.8,33.6,38.6,1.281,0.0727
25.26,92.98,604.0,5.67,28.0,132.1,0.742,-0.6703,28.1,32.6,39.3,1.279,0.0772
25.26,92.985,570.0,7.42,28.0,182.8,-0.0483,-0.9988,28.9,34.1,37.0,1.277,0.1011
25.26,92.99,473.0,12.82,28.0,206.0,-0.4381,-0.8989,28.8,32.0,39.2,1.268,0.175
25.26,92.995,364.0,13.16,28.0,202.1,-0.3767,-0.9264,28.3,35.8,35.9,1.264,0.1801
25.265,92.5,1181.0,3.84,28.0,12.4,0.2142,0.9768,27.7,29.4,42.9,1.304,0.0514
25.265,92.505,1214.0,7.86,28.0,170.3,0.1692,-0.9856,27.6,35.7,36.6,1.302,0.105
25.265,92.51,1044.0,14.28,28.0,177.8,0.0388,-0.9992,29.0,36.6,34.4,1.29,0.1912
25.265,92.515,958.0,4.99,28.0,130.4,0.7613,-0.6484,28.7,32.9,38.4,1.294,0.0672
25.265,92.52,987.0,12.82,28.0,58.1,0.8491,0.5283,27.7,36.3,36.0,1.289,0.1721
25.265,92.525,1079.0,13.51,28.0,58.1,0.8486,0.529,29.3,34.1,36.6,1.292,0.1808
25.265,92.53,1115.0,11.7,28.0,39.0,0.6292,0.7772,27.8,35.2,36.9,1.295,0.1566
25.265,92.535,1241.0,10.77,28.0,36.5,0.5949,0.8038,27.0,36.1,37.0,1.301,0.1436
25.265,92.54,1269.0,7.1,28.0,130.8,0.7569,-0.6535,27.1,29.3,43.7,1.305,0.0947
25.265,92.545,1159.0,13.38,28.0,153.3,0.4493,-0.8934,26.8,34.9,38.3,1.295,0.1787
25.265,92.55,1055.0,9.49,28.0,157.9,0.3761,-0.9266,27.7,34.5,37.8,1.294,0.1274
25.265,92.555,1003.0,2.52,28.0,50.8,0.7753,0.6316,29.5,32.4,38.1,1.298,0.0339
25.265,92.56,1083.0,9.72,28.0,342.0,-0.3094,0.9509,27.0,36.8,36.2,1.295,0.1304
25.265,92.565,1167.0,10.19,28.0,293.8,-0.915,0.4035,28.2,33.0,38.7,1.298,0.1363
25.265,92.57,1156.0,18.54,28.0,272.5,-0.999,0.0444,27.2,36.0,36.8,1.291,0.2463
25.265,92.575,1182.0,24.86,28.0,302.7,-0.8415,0.5402,27.7,35.8,36.6,1.287,0.3267
25.265,92.58,1408.0,21.03,28.0,320.4,-0.638,0.77,26.2,39.9,33.9,1.299,0.2763
25.265,92.585,1480.0,4.91,28.0,335.9,-0.4077,0.9131,27.7,32.9,39.3,1.315,0.0651
25.265,92.59,1487.0,2.77,28.0,291.7,-0.9291,0.3698,27.8,32.1,40.2,1.317,0.0367
25.265,92.595,1498.0,3.52,28.0,241.1,-0.8752,-0.4838,28.6,32.9,38.5,1.317,0.0466
25.265,92.6,1457.0,4.62,28.0,257.9,-0.9779,-0.2089,28.3,34.2,37.5,1.314,0.0613
25.265,92.605,1481.0,4.05,28.0,288.0,-0.9512,0.3085,26.6,33.6,39.8,1.316,0.0537
25.265,92.61,1479.0,3.05,28.0,215.0,-0.5729,-0.8197,29.3,36.8,33.9,1.317,0.0404
25.265,92.615,1437.0,4.18,28.0,212.7,-0.5402,-0.8416,28.3,33.8,38.0,1.314,0.0555
25.265,92.62,1417.0,3.63,28.0,210.6,-0.5094,-0.8605,28.2,32.3,39.5,1.314,0.0482
25.265,92.625,1382.0,3.42,28.0,125.6,0.8128,-0.5825,28.0,32.1,39.9,1.312,0.0455
25.265,92.63,1382.0,5.41,28.0,151.7,0.474,-0.8805,27.4,32.9,39.8,1.311,0.0719
25.265,92.635,1298.0,12.92,28.0,174.6,0.094,-0.9956,28.3,33.2,38.5,1.301,0.1719
25.265,92.64,1152.0,8.31,28.0,180.4,-0.0062,-1.0,28.6,34.3,37.2,1.299,0.1113
25.265,92.645,1151.0,3.95,28.0,331.3,-0.481,0.8767,25.9,34.2,39.9,1.303,0.0529
25.265,92.65,1213.0,4.37,28.0,60.4,0.8696,0.4937,27.4,32.2,40.4,1.305,0.0584
25.265,92.655,1189.0,7.61,28.0,81.4,0.9889,0.1488,27.7,32.8,39.5,1.301,0.1018
25.265,92.66,1233.0,7.82,28.0,28.1,0.4709,0.8822,28.3,36.4,35.3,1.303,0.1044
25.265,92.665,1311.0,7.46,28.0,26.5,0.4459,0.8951,29.4,31.8,38.7,1.306,0.0994
25.265,92.67,1351.0,6.53,28.0,11.3,0.1962,0.9806,27.1,30.6,42.3,1.309,0.0869
25.265,92.675,1424.0,1.48,28.0,356.0,-0.0694,0.9976,27.4,30.7,41.9,1.316,0.0196
25.265,92.68,1377.0,2.76,28.0,143.4,0.5959,-0.803,27.4,30.4,42.2,1.313,0.0367
25.265,92.685,1385.0,3.61,28.0,118.1,0.8818,-0.4717,27.0,33.5,39.4,1.312,0.048
25.265,92.69,1347.0,4.46,28.0,135.4,0.7018,-0.7123,27.6,32.6,39.8,1.31,0.0594
25.265,92.695,1329.0,7.71,28.0,110.6,0.9359,-0.3523,28.9,33.7,37.3,1.307,0.1026
25.265,92.7,1299.0,6.84,28.0,115.0,0.9064,-0.4224,26.7,35.6,37.7,1.306,0.0912
25.265,92.705,1278.0,2.99,28.0,213.3,-0.5496,-0.8355,28.5,31.8,39.7,1.309,0.0398
25.265,92.71,1255.0,4.15,28.0,210.5,-0.5073,-0.8618,26.0,34.3,39.8,1.307,0.0554
25.265,92.715,1215.0,7.19,28.0,214.2,-0.5626,-0.8267,27.3,36.2,36.5,1.303,0.0961
25.265,92.72,1150.0,10.8,28.0,205.1,-0.4238,-0.9058,27.6,34.2,38.2,1.297,0.1445
25.265,92.725,1041.0,3.19,28.0,270.0,-1.0,-0.0,30.0,34.0,36.0,1.299,0.0428
25.265,92.73,1150.0,10.95,28.0,39.2,0.6316,0.7753,27.7,34.6,37.8,1.297,0.1465
25.265,92.735,1192.0,2.9,28.0,19.7,0.3371,0.9415,25.4,34.2,40.5,1.305,0.0388
25.265,92.74,1198.0,2.58,28.0,22.3,0.3787,0.9255,25.6,30.3,44.1,1.306,0.0345
25.265,92.745,1234.0,1.55,28.0,147.8,0.5326,-0.8464,28.0,29.9,42.0,1.308,0.0207
25.265,92.75,1175.0,7.42,28.0,178.4,0.0276,-0.9996,28.7,33.4,37.9,1.301,0.0993
25.265,92.755,1103.0,4.64,28.0,172.4,0.1328,-0.9911,28.5,31.9,39.6,1.3,0.0622
25.265,92.76,1094.0,6.24,28.0,133.0,0.7317,-0.6817,28.2,32.9,38.9,1.299,0.0837
25.265,92.765,1028.0,13.64,28.0,154.8,0.4258,-0.9048,29.4,35.3,35.3,1.29,0.1828
25.265,92.77,873.0,8.37,28.0,100.5,0.9832,-0.1823,27.4,35.3,37.3,1.288,0.113
25.265,92.775,1001.0,11.31,28.0,8.8,0.1527,0.9883,29.1,34.4,36.5,1.291,0.1519
25.265,92.78,1072.0,4.89,28.0,9.7,0.1678,0.9858,26.0,32.1,41.9,1.299,0.0656
25.265,92.785,1086.0,7.47,28.0,111.3,0.9316,-0.3635,26.9,33.5,39.6,1.297,0.1002
25.265,92.79,1024.0,10.08,28.0,138.9,0.6568,-0.7541,25.8,33.5,40.6,1.293,0.1354
25.265,92.795,951.0,5.35,28.0,146.9,0.5465,-0.8374,27.7,32.0,40.3,1.294,0.0721
25.265,92.8,945.0,7.91,28.0,38.8,0.627,0.779,27.9,31.7,40.4,1.291,0.1066
25.265,92.805,1060.0,10.51,28.0,16.6,0.2857,0.9583,28.1,34.9,37.0,1.294,0.141
25.265,92.81,1124.0,4.33,28.0,53.8,0.807,0.5905,28.1,32.3,39.6,1.301,0.058
25.265,92.815,1105.0,3.76,28.0,155.0,0.4234,-0.906,26.9,34.5,38.7,1.301,0.0504
25.265,92.82,1064.0,9.18,28.0,162.2,0.3056,-0.9522,27.8,32.3,40.0,1.295,0.1232
25.265,92.825,950.0,11.69,28.0,161.0,0.3256,-0.9455,26.2,34.3,39.5,1.288,0.1573
25.265,92.83,867.0,6.18,28.0,179.0,0.0166,-0.9999,29.6,36.4,34.0,1.29,0.0835
25.265,92.835,841.0,3.14,28.0,75.3,0.9673,0.2538,27.6,31.4,40.9,1.291,0.0424
25.265,92.84,881.0,11.87,28.0,74.1,0.9617,0.2741,27.4,34.8,37.8,1.285,0.1601
25.265,92.845,899.0,11.08,28.0,47.2,0.7338,0.6794,29.9,33.1,37.0,1.287,0.1493
25.265,92.85,1015.0,2.29,28.0,32.6,0.5381,0.8429,26.5,30.6,42.9,1.299,0.0308
25.265,92.855,933.0,11.81,28.0,204.9,-0.421,-0.9071,26.6,37.5,35.9,1.287,0.159
25.265,92.86,824.0,11.39,28.0,219.3,-0.6332,-0.774,26.7,35.3,38.0,1.283,0.1539
25.265,92.865,776.0,11.67,28.0,226.6,-0.7262,-0.6875,27.9,35.3,36.8,1.281,0.1579
25.265,92.87,681.0,12.55,28.0,223.3,-0.6862,-0.7274,28.5,32.8,38.7,1.277,0.1702
25.265,92.875,613.0,11.88,28.0,205.6,-0.4315,-0.9021,28.9,35.7,35.4,1.275,0.1615
25.265,92.88,490.0,6.37,28.0,76.6,0.9729,0.2311,31.1,35.4,33.5,1.274,0.0871
25.265,92.885,639.0,14.95,28.0,322.7,-0.6055,0.7959,25.3,37.7,37.0,1.273,0.2027
25.265,92.89,704.0,5.13,28.0,305.9,-0.8102,0.5861,28.7,34.4,36.9,1.284,0.0696
25.265,92.895,692.0,6.33,28.0,281.4,-0.9804,0.1971,27.3,32.0,40.7,1.282,0.086
25.265,92.9,726.0,7.44,28.0,323.7,-0.5916,0.8062,27.3,34.5,38.3,1.283,0.1009
25.265,92.905,798.0,7.72,28.0,321.0,-0.6297,0.7768,27.3,35.1,37.7,1.285,0.1045
25.265,92.91,832.0,2.54,28.0,200.1,-0.3438,-0.939,26.9,30.0,43.1,1.291,0.0343
25.265,92.915,756.0,8.1,28.0,160.5,0.3346,-0.9424,30.0,32.5,37.5,1.283,0.1098
25.265,92.92,697.0,5.3,28.0,99.2,0.987,-0.1605,29.0,34.7,36.2,1.283,0.072
25.265,92.925,741.0,2.37,28.0,136.0,0.6943,-0.7197,28.0,33.9,38.0,1.288,0.0321
25.265,92.93,667.0,3.74,28.0,130.8,0.7565,-0.6539,29.6,30.7,39.7,1.284,0.0508
25.265,92.935,698.0,7.03,28.0,119.9,0.8665,-0.4991,26.2,35.1,38.7,1.282,0.0955
25.265,92.94,605.0,3.33,28.0,58.1,0.8487,0.5289,26.4,33.0,40.6,1.281,0.0453
25.265,92.945,729.0,5.55,28.0,346.1,-0.2403,0.9707,25.4,34.7,40.0,1.285,0.0753
25.265,92.95,700.0,8.67,28.0,188.1,-0.1414,-0.99,27.2,33.4,39.5,1.281,0.1177
25.265,92.955,577.0,13.25,28.0,181.1,-0.0191,-0.9998,28.2,36.5,35.3,1.272,0.1802
25.265,92.96,463.0,4.55,28.0,170.3,0.1693,-0.9856,28.1,34.5,37.4,1.275,0.0622
25.265,92.965,498.0,9.69,28.0,88.7,0.9997,0.0233,28.2,34.1,37.8,1.272,0.1323
25.265,92.97,467.0,10.11,28.0,55.7,0.8266,0.5628,26.3,34.7,39.0,1.27,0.1382
25.265,92.975,599.0,8.8,28.0,54.3,0.8121,0.5836,29.0,33.4,37.7,1.277,0.1198
25.265,92.98,558.0,4.0,28.0,131.9,0.7448,-0.6673,28.3,35.5,36.2,1.279,0.0545
25.265,92.985,552.0,4.46,28.0,124.0,0.8286,-0.5598,28.9,33.0,38.1,1.278,0.0608
25.265,92.99,514.0,9.81,28.0,169.2,0.1871,-0.9823,25.7,33.2,41.0,1.272,0.1339
25.265,92.995,381.0,15.26,28.0,165.5,0.2502,-0.9682,28.4,35.0,36.6,1.263,0.2084
25.27,92.5,1133.0,12.08,28.0,24.6,0.4155,0.9096,26.6,35.4,38.0,1.295,0.1616
25.27,92.505,1231.0,3.6,28.0,122.5,0.8434,-0.5373,27.5,34.1,38.4,1.306,0.0481
25.27,92.51,1099.0,12.64,28.0,196.0,-0.2764,-0.961,28.6,33.4,38.0,1.293,0.1692
25.27,92.515,1014.0,11.41,28.0,195.2,-0.2627,-0.9649,28.1,37.8,34.1,1.291,0.1532
25.27,92.52,903.0,5.35,28.0,119.2,0.8729,-0.4879,27.0,33.9,39.1,1.292,0.0722
25.27,92.525,968.0,12.96,28.0,38.6,0.6245,0.781,28.0,36.2,35.8,1.288,0.1741
25.27,92.53,1084.0,12.38,28.0,27.5,0.4624,0.8867,26.2,35.2,38.7,1.293,0.1658
25.27,92.535,1164.0,13.35,28.0,60.1,0.8671,0.4982,29.4,35.6,35.0,1.295,0.1783
25.27,92.54,1203.0,9.65,28.0,134.5,0.7132,-0.7009,27.8,34.4,37.9,1.3,0.1289
25.27,92.545,1044.0,12.79,28.0,144.4,0.5815,-0.8135,29.3,36.9,33.7,1.291,0.1715
25.27,92.55,1017.0,5.58,28.0,107.1,0.9556,-0.2946,27.4,33.5,39.2,1.296,0.075
25.27,92.555,1015.0,4.54,28.0,358.7,-0.0226,0.9997,27.4,34.4,38.3,1.297,0.061
25.27,92.56,1097.0,9.63,28.0,24.1,0.4077,0.9131,27.1,33.9,39.0,1.296,0.1291
25.27,92.565,1171.0,11.51,28.0,33.5,0.5515,0.8342,29.1,35.4,35.6,1.297,0.1538
25.27,92.57,1268.0,17.06,28.0,353.4,-0.1141,0.9935,27.1,35.3,37.5,1.297,0.2262
25.27,92.575,1478.0,17.42,28.0,320.5,-0.6354,0.7722,28.8,38.5,32.8,1.305,0.2294
25.27,92.58,1512.0,4.51,28.0,289.1,-0.9449,0.3273,27.5,32.0,40.5,1.317,0.0597
25.27,92.585,1504.0,0.77,28.0,152.2,0.4666,-0.8844,25.6,31.7,42.7,1.32,0.0102
25.27,92.59,1500.0,0.8,28.0,106.4,0.9592,-0.2828,27.3,31.7,40.9,1.319,0.0106
25.27,92.595,1500.0,3.01,28.0,119.4,0.8711,-0.491,26.6,32.3,41.1,1.317,0.0399
25.27,92.6,1474.0,5.48,28.0,169.7,0.178,-0.984,28.0,34.5,37.4,1.314,0.0727
25.27,92.605,1405.0,4.34,28.0,121.6,0.8521,-0.5234,26.6,32.7,40.7,1.313,0.0576
25.27,92.61,1434.0,10.73,28.0,89.7,1.0,0.0052,29.1,37.0,33.9,1.308,0.1423
25.27,92.615,1406.0,11.27,28.0,100.6,0.9828,-0.1844,27.9,33.8,38.3,1.307,0.1495
25.27,92.62,1397.0,10.05,28.0,125.3,0.8164,-0.5775,27.8,34.9,37.3,1.308,0.1334
25.27,92.625,1303.0,11.34,28.0,122.7,0.8419,-0.5397,28.8,33.9,37.4,1.303,0.1509
25.27,92.63,1288.0,8.73,28.0,90.7,0.9999,-0.0129,29.2,35.0,35.9,1.304,0.1164
25.27,92.635,1301.0,6.98,28.0,102.7,0.9757,-0.219,28.0,33.8,38.2,1.306,0.093
25.27,92.64,1261.0,7.34,28.0,189.2,-0.1604,-0.987,27.1,33.7,39.2,1.304,0.098
25.27,92.645,1173.0,4.6,28.0,181.9,-0.0335,-0.9994,25.9,35.0,39.1,1.303,0.0615
25.27,92.65,1180.0,3.06,28.0,345.4,-0.2525,0.9676,27.2,31.8,41.0,1.305,0.0409
25.27,92.655,1225.0,9.27,28.0,325.8,-0.5614,0.8276,27.3,35.4,37.4,1.301,0.1238
25.27,92.66,1316.0,9.9,28.0,313.1,-0.7307,0.6827,28.1,33.5,38.4,1.304,0.1318
25.27,92.665,1345.0,5.62,28.0,324.9,-0.5754,0.8179,27.6,33.7,38.7,1.309,0.0748
25.27,92.67,1397.0,4.14,28.0,335.0,-0.4223,0.9064,28.8,31.3,39.9,1.312,0.055
25.27,92.675,1411.0,4.75,28.0,108.1,0.9506,-0.3105,27.3,32.3,40.5,1.312,0.0631
25.27,92.68,1371.0,9.66,28.0,159.0,0.3588,-0.9334,27.9,34.5,37.6,1.307,0.1284
25.27,92.685,1251.0,10.17,28.0,139.4,0.6513,-0.7588,29.4,37.4,33.1,1.302,0.1356
25.27,92.69,1234.0,8.9,28.0,111.6,0.9298,-0.3681,28.4,34.5,37.1,1.302,0.1188
25.27,92.695,1193.0,10.81,28.0,107.2,0.955,-0.2965,27.9,37.4,34.7,1.299,0.1444
25.27,92.7,1177.0,11.06,28.0,85.6,0.9971,0.0762,27.3,35.3,37.4,1.298,0.1478
25.27,92.705,1208.0,7.86,28.0,98.3,0.9896,-0.144,27.2,33.5,39.2,1.302,0.105
25.27,92.71,1157.0,7.67,28.0,106.3,0.96,-0.2801,27.0,36.4,36.7,1.3,0.1027
25.27,92.715,1170.0,6.59,28.0,68.8,0.9326,0.3609,27.4,34.4,38.2,1.301,0.0882
25.27,92.72,1199.0,5.74,28.0,117.7,0.8854,-0.4648,28.9,32.6,38.5,1.303,0.0768
25.27,92.725,1123.0,8.58,28.0,204.6,-0.417,-0.9089,27.7,35.0,37.3,1.298,0.1149
25.27,92.73,1061.0,8.75,28.0,73.1,0.9569,0.2903,26.4,33.9,39.7,1.295,0.1175
25.27,92.735,1168.0,9.22,28.0,9.9,0.1716,0.9852,30.1,31.5,38.4,1.299,0.1233
25.27,92.74,1222.0,2.94,28.0,341.6,-0.3153,0.949,28.4,34.2,37.4,1.306,0.0393
25.27,92.745,1217.0,3.91,28.0,103.4,0.9726,-0.2325,26.3,34.7,39.0,1.305,0.0523
25.27,92.75,1206.0,3.24,28.0,158.6,0.3654,-0.9309,27.5,35.6,36.9,1.306,0.0433
25.27,92.755,1164.0,7.56,28.0,212.3,-0.5344,-0.8452,28.1,34.6,37.2,1.3,0.1012
25.27,92.76,1093.0,9.45,28.0,189.9,-0.1728,-0.985,30.0,34.1,35.8,1.296,0.1267
25.27,92.765,999.0,12.29,28.0,196.8,-0.2887,-0.9574,26.7,36.5,36.8,1.29,0.165
25.27,92.77,883.0,12.91,28.0,227.1,-0.7329,-0.6803,29.2,36.7,34.1,1.285,0.1739
25.27,92.775,842.0,7.34,28.0,5.6,0.0977,0.9952,29.7,36.4,33.9,1.288,0.0992
25.27,92.78,1012.0,14.71,28.0,47.7,0.7392,0.6735,27.2,35.9,36.9,1.288,0.1971
25.27,92.785,1020.0,13.34,28.0,104.1,0.97,-0.243,27.7,35.3,37.0,1.29,0.1789
25.27,92.79,954.0,7.59,28.0,138.2,0.6671,-0.745,26.8,33.0,40.3,1.292,0.1022
25.27,92.795,920.0,1.27,28.0,189.3,-0.1623,-0.9867,27.8,33.1,39.1,1.296,0.0171
25.27,92.8,932.0,8.07,28.0,346.8,-0.2281,0.9736,28.0,31.8,40.2,1.291,0.1087
25.27,92.805,1059.0,9.21,28.0,27.4,0.4598,0.888,28.8,35.6,35.6,1.295,0.1236
25.27,92.81,1077.0,4.93,28.0,56.4,0.8333,0.5528,29.3,34.2,36.5,1.299,0.0662
25.27,92.815,1107.0,3.1,28.0,187.6,-0.1328,-0.9911,27.1,33.7,39.2,1.302,0.0415
25.27,92.82,1023.0,13.05,28.0,183.6,-0.062,-0.9981,25.6,35.7,38.7,1.29,0.175
25.27,92.825,874.0,9.59,28.0,182.4,-0.0425,-0.9991,28.0,36.9,35.2,1.287,0.1294
25.27,92.83,853.0,6.44,28.0,245.0,-0.9066,-0.422,28.4,35.0,36.6,1.289,0.087
25.27,92.835,826.0,4.62,28.0,231.1,-0.7788,-0.6273,28.3,32.3,39.4,1.289,0.0625
25.27,92.84,802.0,4.06,28.0,62.5,0.8868,0.4622,27.6,32.2,40.2,1.289,0.0549
25.27,92.845,859.0,10.14,28.0,37.4,0.6078,0.7941,28.1,33.4,38.5,1.286,0.1369
25.27,92.85,945.0,11.04,28.0,58.4,0.8516,0.5242,29.8,35.8,34.4,1.289,0.1486
25.27,92.855,962.0,1.6,28.0,174.5,0.0965,-0.9953,28.5,30.9,40.6,1.297,0.0215
25.27,92.86,917.0,7.7,28.0,182.7,-0.0465,-0.9989,27.6,35.7,36.8,1.29,0.1039
25.27,92.865,826.0,9.41,28.0,185.9,-0.103,-0.9947,27.4,36.5,36.1,1.285,0.1272
25.27,92.87,751.0,11.56,28.0,180.8,-0.0132,-0.9999,27.8,33.8,38.4,1.28,0.1566
25.27,92.875,620.0,13.47,28.0,169.4,0.1838,-0.983,30.0,35.3,34.7,1.274,0.1828
25.27,92.88,514.0,6.56,28.0,338.9,-0.3595,0.9332,27.8,33.8,38.4,1.275,0.0896
25.27,92.885,728.0,13.11,28.0,327.6,-0.536,0.8442,28.0,36.8,35.2,1.278,0.1775
25.27,92.89,712.0,5.89,28.0,282.8,-0.9752,0.2214,27.4,36.0,36.6,1.284,0.0799
25.27,92.895,751.0,6.87,28.0,301.8,-0.8496,0.5274,29.3,31.3,39.4,1.284,0.0932
25.27,92.9,776.0,7.3,28.0,295.2,-0.9045,0.4264,30.4,33.5,36.2,1.285,0.0989
25.27,92.905,806.0,1.04,28.0,57.0,0.8383,0.5452,28.5,31.9,39.6,1.291,0.0141
25.27,92.91,786.0,6.33,28.0,136.5,0.6884,-0.7253,28.1,31.6,40.3,1.286,0.0857
25.27,92.915,725.0,8.89,28.0,151.9,0.4708,-0.8823,28.0,33.6,38.3,1.282,0.1205
25.27,92.92,647.0,2.69,28.0,96.1,0.9944,-0.1057,25.1,33.4,41.5,1.284,0.0366
25.27,92.925,720.0,3.65,28.0,64.2,0.9002,0.4354,28.9,32.6,38.6,1.286,0.0495
25.27,92.93,675.0,7.56,28.0,168.7,0.1963,-0.9805,28.2,31.7,40.1,1.281,0.1027
25.27,92.935,589.0,7.6,28.0,112.8,0.9221,-0.387,28.5,38.3,33.1,1.277,0.1036
25.27,92.94,623.0,9.49,28.0,341.8,-0.3116,0.9502,27.1,34.9,37.9,1.277,0.1291
25.27,92.945,749.0,4.94,28.0,1.8,0.0312,0.9995,27.5,33.5,39.0,1.286,0.067
25.27,92.95,710.0,9.71,28.0,173.1,0.1208,-0.9927,27.5,32.9,39.6,1.28,0.1318
25.27,92.955,578.0,12.06,28.0,186.0,-0.1051,-0.9945,29.2,35.6,35.2,1.273,0.1641
25.27,92.96,496.0,11.81,28.0,202.2,-0.3779,-0.9258,27.5,34.9,37.6,1.27,0.1612
25.27,92.965,383.0,5.11,28.0,181.2,-0.0201,-0.9998,30.5,30.5,39.0,1.271,0.0701
25.27,92.97,406.0,6.7,28.0,15.5,0.2676,0.9635,28.5,32.2,39.3,1.271,0.0918
25.27,92.975,497.0,14.27,28.0,56.9,0.8373,0.5468,26.5,37.0,36.5,1.268,0.1944
25.27,92.98,546.0,0.88,28.0,86.3,0.9979,0.0649,27.8,35.2,37.0,1.281,0.012
25.27,92.985,498.0,7.61,28.0,144.2,0.5853,-0.8108,27.2,34.6,38.2,1.274,0.1039
25.27,92.99,437.0,13.66,28.0,149.1,0.5137,-0.858,25.4,37.3,37.3,1.266,0.1865
25.27,92.995,288.0,17.7,28.0,158.0,0.3743,-0.9273,29.9,36.5,33.6,1.257,0.2419
25.275,92.5,1082.0,9.87,28.0,33.5,0.5525,0.8335,28.8,34.5,36.7,1.295,0.1324
25.275,92.505,1155.0,7.48,28.0,76.4,0.9721,0.2346,28.6,35.6,35.7,1.3,0.1001
25.275,92.51,1113.0,10.27,28.0,139.1,0.6543,-0.7563,28.2,37.2,34.6,1.296,0.1376
25.275,92.515,1017.0,12.3,28.0,171.2,0.1524,-0.9883,26.3,37.2,36.4,1.29,0.1651
25.275,92.52,896.0,5.56,28.0,182.1,-0.0369,-0.9993,27.4,31.9,40.7,1.291,0.075
25.275,92.525,919.0,7.24,28.0,34.0,0.559,0.8292,29.0,33.8,37.2,1.291,0.0976
25.275,92.53,1002.0,9.7,28.0,57.3,0.8413,0.5406,26.7,35.0,38.3,1.292,0.1304
25.275,92.535,1012.0,10.23,28.0,43.4,0.6871,0.7266,25.0,34.3,40.7,1.292,0.1375
25.275,92.54,1134.0,12.71,28.0,90.0,1.0,0.0,27.7,36.0,36.3,1.295,0.1699
25.275,92.545,1012.0,10.51,28.0,168.5,0.1986,-0.9801,27.8,36.0,36.1,1.292,0.1412
25.275,92.55,951.0,3.93,28.0,95.8,0.9949,-0.1013,28.2,34.6,37.3,1.295,0.0529
25.275,92.555,1005.0,4.46,28.0,45.6,0.7139,0.7002,28.9,35.7,35.4,1.296,0.06
25.275,92.56,1006.0,4.3,28.0,60.7,0.8724,0.4889,28.8,32.7,38.6,1.297,0.0578
25.275,92.565,1042.0,11.63,28.0,24.2,0.4102,0.912,28.3,33.1,38.6,1.292,0.156
25.275,92.57,1195.0,19.81,28.0,3.7,0.0648,0.9979,29.4,37.8,32.7,1.291,0.2625
25.275,92.575,1404.0,16.43,28.0,4.5,0.0792,0.9969,26.2,39.2,34.6,1.302,0.2172
25.275,92.58,1491.0,5.75,28.0,47.1,0.7321,0.6811,28.6,32.8,38.6,1.315,0.0762
25.275,92.585,1473.0,3.12,28.0,110.2,0.9383,-0.3458,28.8,33.9,37.4,1.316,0.0414
25.275,92.59,1472.0,4.75,28.0,108.1,0.9506,-0.3105,26.5,34.3,39.2,1.315,0.063
25.275,92.595,1447.0,3.68,28.0,121.6,0.8513,-0.5246,26.2,33.3,40.5,1.315,0.0488
25.275,92.6,1438.0,4.96,28.0,115.8,0.9005,-0.4349,27.1,33.3,39.6,1.313,0.0658
25.275,92.605,1409.0,10.65,28.0,153.9,0.4396,-0.8982,27.2,33.5,39.3,1.307,0.1414
25.275,92.61,1268.0,11.91,28.0,153.4,0.4471,-0.8945,28.9,31.8,39.3,1.301,0.1586
25.275,92.615,1219.0,1.78,28.0,112.5,0.9238,-0.383,27.3,30.8,41.9,1.307,0.0238
25.275,92.62,1256.0,5.52,28.0,104.9,0.9664,-0.2569,27.0,32.9,40.1,1.306,0.0737
25.275,92.625,1194.0,2.6,28.0,190.3,-0.178,-0.984,27.3,34.3,38.4,1.306,0.0347
