latitude,longitude,elevation,slope,clay_percentage,aspect,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,shear_stress_factor
25.41,93.27,281.0,6.9,34.2,156.9,0.3923,-0.9198,34.2,30.2,35.5,1.197,0.1004
25.41,93.28,294.0,2.5,34.2,321.7,-0.6198,0.7848,34.2,30.3,35.5,1.196,0.0365
25.41,93.29,289.0,2.5,34.2,334.2,-0.4352,0.9003,34.2,30.3,35.5,1.196,0.0365
25.41,93.3,337.0,5.1,34.2,41.5,0.6626,0.749,34.2,30.3,35.5,1.196,0.0743
25.42,92.53,942.0,3.3,32.6,190.0,-0.1736,-0.9848,32.6,33.0,34.5,1.184,0.0486
25.42,92.54,901.0,2.5,32.5,172.5,0.1305,-0.9914,32.5,33.0,34.5,1.184,0.0368
25.42,92.55,901.0,3.1,32.5,304.2,-0.8271,0.5621,32.5,33.0,34.5,1.185,0.0456
25.42,92.56,944.0,2.9,32.5,81.2,0.9882,0.153,32.5,33.0,34.5,1.185,0.0427
25.42,92.57,912.0,8.5,32.4,131.6,0.7478,-0.6639,32.4,33.0,34.5,1.186,0.1246
25.42,92.58,802.0,7.5,32.4,109.1,0.9449,-0.3272,32.4,33.0,34.6,1.187,0.11
25.42,92.59,850.0,2.5,32.4,144.9,0.575,-0.8181,32.4,33.0,34.6,1.187,0.0367
25.42,92.6,766.0,4.0,32.3,188.9,-0.1547,-0.988,32.3,33.1,34.6,1.188,0.0587
25.42,92.61,752.0,2.5,32.3,234.0,-0.809,-0.5878,32.3,33.1,34.6,1.189,0.0367
25.42,92.62,745.0,2.5,32.2,46.5,0.7254,0.6884,32.2,33.1,34.7,1.19,0.0367
25.42,92.63,776.0,2.5,32.2,80.9,0.9874,0.1582,32.2,33.1,34.7,1.191,0.0366
25.42,92.64,753.0,2.5,32.2,211.1,-0.5165,-0.8563,32.2,33.1,34.8,1.192,0.0366
25.42,92.65,737.0,2.5,32.1,49.6,0.7615,0.6481,32.1,33.1,34.8,1.193,0.0366
25.42,92.66,773.0,2.6,32.1,297.4,-0.8878,0.4602,32.1,33.1,34.8,1.194,0.038
25.42,92.67,767.0,2.5,32.0,245.2,-0.9078,-0.4195,32.0,33.1,34.9,1.195,0.0365
25.42,92.68,763.0,2.5,32.0,266.7,-0.9983,-0.0576,32.0,33.1,34.9,1.195,0.0365
25.42,92.69,766.0,2.5,32.0,1.2,0.0209,0.9998,32.0,33.1,34.9,1.196,0.0365
25.42,92.7,805.0,2.6,32.0,39.7,0.6388,0.7694,32.0,33.1,34.9,1.196,0.0379
25.42,92.71,816.0,6.3,32.0,5.2,0.0906,0.9959,32.0,33.1,34.9,1.196,0.0918
25.42,92.72,963.0,6.3,32.0,20.6,0.3518,0.9361,32.0,33.0,34.9,1.196,0.0918
25.42,92.73,965.0,2.5,32.1,164.3,0.2706,-0.9627,32.1,33.0,34.9,1.196,0.0365
25.42,92.74,905.0,2.5,32.1,244.6,-0.9033,-0.4289,32.1,33.0,34.9,1.195,0.0365
25.42,92.75,941.0,2.5,32.2,327.5,-0.5373,0.8434,32.2,32.9,34.9,1.194,0.0365
25.42,92.76,922.0,4.1,32.3,101.8,0.9789,-0.2045,32.3,32.9,34.8,1.193,0.0599
25.42,92.77,920.0,14.9,32.4,129.4,0.7727,-0.6347,32.4,32.8,34.8,1.191,0.2159
25.42,92.78,681.0,17.0,32.5,95.6,0.9952,-0.0976,32.5,32.7,34.8,1.19,0.2457
25.42,92.79,877.0,17.0,32.7,51.0,0.7771,0.6293,32.7,32.6,34.7,1.188,0.2461
25.42,92.8,956.0,5.2,32.8,48.6,0.7501,0.6613,32.8,32.5,34.7,1.187,0.0764
25.42,92.81,963.0,4.7,32.9,163.5,0.284,-0.9588,32.9,32.4,34.7,1.186,0.0691
25.42,92.82,843.0,11.1,33.1,116.3,0.8965,-0.4431,33.1,32.3,34.6,1.184,0.1626
25.42,92.83,838.0,7.4,33.2,91.2,0.9998,-0.0209,33.2,32.2,34.6,1.183,0.1089
25.42,92.84,839.0,4.6,33.4,182.7,-0.0471,-0.9989,33.4,32.1,34.6,1.182,0.0679
25.42,92.85,722.0,6.4,33.5,194.6,-0.2521,-0.9677,33.5,32.0,34.6,1.181,0.0944
25.42,92.86,683.0,9.2,33.6,158.5,0.3665,-0.9304,33.6,31.8,34.5,1.18,0.1355
25.42,92.87,506.0,13.2,33.8,96.1,0.9943,-0.1063,33.8,31.7,34.5,1.179,0.1937
25.42,92.88,647.0,3.7,33.9,347.7,-0.213,0.977,33.9,31.6,34.5,1.177,0.0548
25.42,92.89,597.0,3.7,34.0,190.2,-0.1771,-0.9842,34.0,31.5,34.5,1.176,0.0549
25.42,92.9,557.0,4.5,34.2,177.3,0.0471,-0.9989,34.2,31.4,34.4,1.175,0.0668
25.42,92.91,484.0,5.9,34.3,208.3,-0.4741,-0.8805,34.3,31.3,34.4,1.174,0.0876
25.42,92.92,426.0,7.8,34.4,179.5,0.0087,-1.0,34.4,31.3,34.3,1.172,0.1158
25.42,92.93,289.0,2.5,34.5,212.4,-0.5358,-0.8443,34.5,31.3,34.3,1.171,0.0372
25.42,92.94,399.0,4.8,34.5,303.6,-0.8329,0.5534,34.5,31.2,34.2,1.17,0.0715
25.42,92.95,355.0,3.6,34.55,252.1,-0.9516,-0.3074,34.55,31.23,34.22,1.17,0.0537
25.42,92.96,371.0,6.5,34.5,129.8,0.7683,-0.6401,34.5,31.2,34.2,1.17,0.0968
25.42,92.97,251.0,5.6,34.5,198.8,-0.3223,-0.9466,34.5,31.2,34.3,1.171,0.0833
25.42,92.98,238.0,2.7,34.4,193.8,-0.2385,-0.9711,34.4,31.2,34.4,1.173,0.0402
25.42,92.99,185.0,2.9,34.4,82.0,0.9903,0.1392,34.4,31.2,34.5,1.176,0.043
25.42,93.0,248.0,5.6,34.3,351.9,-0.1409,0.99,34.3,31.1,34.6,1.178,0.0828
25.42,93.01,324.0,4.2,34.2,186.4,-0.1115,-0.9938,34.2,31.0,34.8,1.181,0.062
25.42,93.02,143.0,6.1,34.2,174.6,0.0941,-0.9956,34.2,30.9,34.9,1.184,0.0898
25.42,93.03,171.0,7.7,34.1,2.9,0.0506,0.9987,34.1,30.8,35.0,1.186,0.113
25.42,93.04,337.0,7.8,34.1,50.6,0.7727,0.6347,34.1,30.7,35.2,1.189,0.1141
25.42,93.05,295.0,7.6,34.1,148.0,0.5299,-0.848,34.1,30.7,35.3,1.191,0.111
25.42,93.06,175.0,2.5,34.0,174.3,0.0993,-0.9951,34.0,30.6,35.4,1.193,0.0366
25.42,93.07,250.0,2.5,34.0,62.1,0.8838,0.4679,34.0,30.5,35.5,1.195,0.0365
25.42,93.08,198.0,4.2,33.9,103.6,0.972,-0.2351,33.9,30.5,35.6,1.197,0.0612
25.42,93.09,225.0,4.7,33.8,310.7,-0.7581,0.6521,33.8,30.4,35.7,1.199,0.0683
25.42,93.1,275.0,2.5,33.8,320.5,-0.6361,0.7716,33.8,30.4,35.8,1.201,0.0363
25.42,93.11,259.0,2.5,33.7,272.0,-0.9994,0.0349,33.7,30.4,35.9,1.203,0.0363
25.42,93.12,276.0,4.4,33.7,57.4,0.8425,0.5388,33.7,30.4,35.9,1.204,0.0637
25.42,93.13,318.0,4.6,33.7,54.1,0.81,0.5864,33.7,30.4,36.0,1.205,0.0666
25.42,93.14,344.0,4.0,33.7,214.3,-0.5635,-0.8261,33.7,30.4,36.0,1.205,0.0579
25.42,93.15,236.0,7.3,33.7,233.7,-0.8059,-0.592,33.7,30.4,36.0,1.205,0.1054
25.42,93.16,235.0,4.6,33.7,278.4,-0.9893,0.1461,33.7,30.3,35.9,1.205,0.0666
25.42,93.17,253.0,3.1,33.8,314.0,-0.7193,0.6947,33.8,30.3,35.9,1.204,0.0449
25.42,93.18,289.0,2.5,33.8,336.2,-0.4035,0.915,33.8,30.3,35.9,1.203,0.0363
25.42,93.19,294.0,2.5,33.9,10.7,0.1857,0.9826,33.9,30.3,35.8,1.203,0.0363
25.42,93.2,337.0,2.5,33.9,189.4,-0.1633,-0.9866,33.9,30.3,35.8,1.202,0.0363
25.42,93.21,256.0,2.9,34.0,123.5,0.8339,-0.5519,34.0,30.3,35.8,1.201,0.0421
25.42,93.22,297.0,11.2,34.0,14.0,0.2419,0.9703,34.0,30.3,35.7,1.201,0.1617
25.42,93.23,531.0,21.3,34.1,35.5,0.5807,0.8141,34.1,30.3,35.7,1.2,0.3027
25.42,93.24,752.0,4.8,34.1,41.4,0.6613,0.7501,34.1,30.3,35.7,1.2,0.0697
25.42,93.25,621.0,9.3,34.1,181.8,-0.0314,-0.9995,34.1,30.3,35.6,1.199,0.1348
25.42,93.26,518.0,12.9,34.1,173.9,0.1063,-0.9943,34.1,30.3,35.6,1.199,0.1862
25.42,93.27,294.0,9.4,34.1,201.1,-0.36,-0.933,34.1,30.3,35.6,1.198,0.1363
25.42,93.28,296.0,2.5,34.1,75.1,0.9664,0.2571,34.1,30.3,35.6,1.198,0.0364
25.42,93.29,306.0,2.5,34.1,137.9,0.6704,-0.742,34.1,30.3,35.5,1.198,0.0364
25.42,93.3,272.0,3.3,34.1,145.9,0.5606,-0.8281,34.1,30.3,35.5,1.197,0.0481
25.43,92.54,875.0,5.5,32.5,36.0,0.5878,0.809,32.5,33.0,34.5,1.185,0.0809
25.43,92.55,931.0,4.4,32.5,127.4,0.7944,-0.6074,32.5,33.0,34.5,1.186,0.0647
25.43,92.56,808.0,8.8,32.4,130.5,0.7604,-0.6494,32.4,33.0,34.6,1.187,0.1289
25.43,92.57,787.0,4.0,32.4,105.2,0.965,-0.2622,32.4,33.0,34.6,1.187,0.0588
25.43,92.58,782.0,2.9,32.4,19.7,0.3371,0.9415,32.4,33.0,34.6,1.188,0.0426
25.43,92.59,855.0,2.5,32.3,56.4,0.8329,0.5534,32.3,33.0,34.7,1.189,0.0367
25.43,92.6,797.0,3.4,32.3,179.4,0.0105,-0.9999,32.3,33.0,34.7,1.19,0.0498
25.43,92.61,770.0,2.5,32.2,127.1,0.7976,-0.6032,32.2,33.1,34.7,1.191,0.0366
25.43,92.62,784.0,2.6,32.2,232.4,-0.7923,-0.6101,32.2,33.1,34.8,1.192,0.0381
25.43,92.63,731.0,2.5,32.1,76.4,0.972,0.2351,32.1,33.1,34.8,1.193,0.0366
25.43,92.64,791.0,2.5,32.1,285.5,-0.9636,0.2672,32.1,33.1,34.9,1.194,0.0365
25.43,92.65,734.0,2.8,32.0,279.9,-0.9851,0.1719,32.0,33.1,34.9,1.195,0.0409
25.43,92.66,803.0,2.5,32.0,7.7,0.134,0.991,32.0,33.1,34.9,1.196,0.0365
25.43,92.67,781.0,2.5,31.9,310.6,-0.7593,0.6508,31.9,33.1,35.0,1.198,0.0364
25.43,92.68,820.0,2.5,31.9,230.6,-0.7727,-0.6347,31.9,33.1,35.0,1.198,0.0364
25.43,92.69,761.0,2.5,31.8,198.6,-0.319,-0.9478,31.8,33.1,35.0,1.199,0.0364
25.43,92.7,777.0,2.5,31.8,24.7,0.4179,0.9085,31.8,33.1,35.1,1.2,0.0363
25.43,92.71,812.0,4.8,31.8,5.6,0.0976,0.9952,31.8,33.1,35.1,1.2,0.0697
25.43,92.72,896.0,7.1,31.8,40.2,0.6455,0.7638,31.8,33.1,35.1,1.2,0.103
25.43,92.73,949.0,3.6,31.9,9.9,0.1719,0.9851,31.9,33.0,35.1,1.199,0.0524
25.43,92.74,984.0,4.3,32.0,105.2,0.965,-0.2622,32.0,33.0,35.0,1.198,0.0626
25.43,92.75,921.0,12.2,32.0,130.8,0.757,-0.6534,32.0,33.0,35.0,1.197,0.1765
25.43,92.76,781.0,17.3,32.2,128.3,0.7848,-0.6198,32.2,32.9,35.0,1.196,0.2486
25.43,92.77,644.0,17.2,32.3,134.0,0.7193,-0.6947,32.3,32.8,34.9,1.194,0.2477
25.43,92.78,474.0,8.9,32.4,106.0,0.9613,-0.2756,32.4,32.7,34.9,1.192,0.1298
25.43,92.79,582.0,17.8,32.6,38.9,0.628,0.7782,32.6,32.6,34.8,1.191,0.2567
25.43,92.8,832.0,13.9,32.7,32.3,0.5344,0.8453,32.7,32.5,34.8,1.189,0.202
25.43,92.81,882.0,16.6,32.8,116.0,0.8988,-0.4384,32.8,32.4,34.7,1.187,0.2407
25.43,92.82,645.0,15.8,33.0,120.1,0.8652,-0.5015,33.0,32.3,34.7,1.186,0.2296
25.43,92.83,679.0,9.3,33.1,56.7,0.8358,0.549,33.1,32.2,34.7,1.185,0.1364
25.43,92.84,773.0,4.4,33.3,55.8,0.8271,0.5621,33.3,32.1,34.6,1.183,0.0649
25.43,92.85,741.0,8.3,33.4,133.0,0.7314,-0.682,33.4,31.9,34.6,1.182,0.1221
25.43,92.86,630.0,19.4,33.6,149.6,0.506,-0.8625,33.6,31.8,34.6,1.181,0.2813
25.43,92.87,307.0,9.3,33.7,93.7,0.9979,-0.0645,33.7,31.7,34.6,1.179,0.1371
25.43,92.88,615.0,16.3,33.9,54.7,0.8161,0.5779,33.9,31.6,34.5,1.178,0.2383
25.43,92.89,549.0,4.3,34.0,180.0,0.0,-1.0,34.0,31.5,34.5,1.177,0.0637
25.43,92.9,507.0,3.2,34.1,261.5,-0.989,-0.1478,34.1,31.4,34.4,1.175,0.0475
25.43,92.91,537.0,2.6,34.3,280.7,-0.9826,0.1857,34.3,31.3,34.4,1.174,0.0386
25.43,92.92,519.0,5.0,34.4,243.6,-0.8957,-0.4446,34.4,31.3,34.3,1.173,0.0743
25.43,92.93,481.0,7.2,34.5,238.4,-0.8517,-0.524,34.5,31.3,34.3,1.171,0.107
25.43,92.94,424.0,4.8,34.5,149.8,0.503,-0.8643,34.5,31.2,34.2,1.171,0.0715
25.43,92.95,377.0,6.2,34.5,171.3,0.1513,-0.9885,34.5,31.2,34.2,1.17,0.0923
25.43,92.96,270.0,2.5,34.5,204.7,-0.4179,-0.9085,34.5,31.2,34.3,1.171,0.0372
25.43,92.97,320.0,2.5,34.5,291.5,-0.9304,0.3665,34.5,31.2,34.3,1.172,0.0372
25.43,92.98,292.0,5.3,34.4,202.4,-0.3811,-0.9245,34.4,31.2,34.4,1.174,0.0787
25.43,92.99,197.0,3.8,34.3,251.8,-0.95,-0.3123,34.3,31.2,34.5,1.176,0.0564
25.43,93.0,262.0,2.5,34.2,343.2,-0.289,0.9573,34.2,31.1,34.7,1.179,0.037
25.43,93.01,248.0,5.9,34.2,129.6,0.7705,-0.6374,34.2,31.0,34.8,1.182,0.087
25.43,93.02,168.0,2.5,34.1,193.3,-0.23,-0.9732,34.1,31.0,34.9,1.185,0.0368
25.43,93.03,206.0,2.5,34.0,239.2,-0.859,-0.512,34.0,30.9,35.1,1.188,0.0367
25.43,93.04,161.0,4.6,33.9,111.5,0.9304,-0.3665,33.9,30.8,35.2,1.191,0.0673
25.43,93.05,164.0,4.4,33.9,33.4,0.5505,0.8348,33.9,30.7,35.4,1.194,0.0643
25.43,93.06,254.0,3.4,33.8,331.2,-0.4818,0.8763,33.8,30.7,35.5,1.197,0.0495
25.43,93.07,238.0,3.4,33.7,239.2,-0.859,-0.512,33.7,30.7,35.7,1.2,0.0494
25.43,93.08,211.0,2.5,33.6,345.6,-0.2487,0.9686,33.6,30.6,35.8,1.202,0.0363
25.43,93.09,298.0,4.6,33.5,324.6,-0.5793,0.8151,33.5,30.6,35.9,1.205,0.0666
25.43,93.1,305.0,2.5,33.3,258.4,-0.9796,-0.2011,33.3,30.6,36.0,1.208,0.0361
25.43,93.11,293.0,3.0,33.2,140.5,0.6361,-0.7716,33.2,30.7,36.1,1.21,0.0433
25.43,93.12,248.0,4.7,33.2,144.5,0.5807,-0.8141,33.2,30.7,36.2,1.211,0.0677
25.43,93.13,198.0,2.8,33.1,57.5,0.8434,0.5373,33.1,30.7,36.2,1.212,0.0403
25.43,93.14,286.0,9.4,33.1,19.7,0.3371,0.9415,33.1,30.6,36.2,1.212,0.1348
25.43,93.15,420.0,3.7,33.2,342.9,-0.294,0.9558,33.2,30.6,36.2,1.212,0.0532
25.43,93.16,374.0,3.4,33.3,209.6,-0.4939,-0.8695,33.3,30.6,36.2,1.211,0.049
25.43,93.17,347.0,6.3,33.4,243.9,-0.898,-0.4399,33.4,30.5,36.1,1.21,0.0907
25.43,93.18,305.0,2.8,33.5,233.6,-0.8049,-0.5934,33.5,30.5,36.0,1.208,0.0404
25.43,93.19,305.0,2.5,33.6,254.1,-0.9617,-0.274,33.6,30.4,36.0,1.207,0.0361
25.43,93.2,289.0,2.5,33.7,102.8,0.9751,-0.2215,33.7,30.4,35.9,1.206,0.0362
25.43,93.21,296.0,2.5,33.8,272.6,-0.999,0.0454,33.8,30.4,35.9,1.205,0.0362
25.43,93.22,290.0,4.7,33.8,32.2,0.5329,0.8462,33.8,30.4,35.8,1.204,0.0681
25.43,93.23,395.0,14.9,33.9,33.3,0.549,0.8358,33.9,30.3,35.8,1.203,0.2137
25.43,93.24,608.0,14.2,33.9,78.0,0.9781,0.2079,33.9,30.3,35.7,1.202,0.2041
25.43,93.25,470.0,9.8,34.0,141.6,0.6211,-0.7837,34.0,30.3,35.7,1.201,0.1417
25.43,93.26,414.0,9.7,34.0,112.7,0.9225,-0.3859,34.0,30.3,35.7,1.201,0.1403
25.43,93.27,376.0,7.1,34.0,197.4,-0.299,-0.9542,34.0,30.3,35.6,1.2,0.103
25.43,93.28,244.0,4.5,34.0,171.2,0.153,-0.9882,34.0,30.4,35.6,1.2,0.0654
25.43,93.29,265.0,2.5,34.1,42.8,0.6794,0.7337,34.1,30.4,35.6,1.199,0.0364
25.43,93.3,286.0,2.5,34.1,328.9,-0.5165,0.8563,34.1,30.4,35.5,1.199,0.0364
25.44,92.54,811.0,4.6,32.5,96.9,0.9928,-0.1201,32.5,33.0,34.6,1.186,0.0676
25.44,92.55,804.0,5.7,32.4,112.0,0.9272,-0.3746,32.4,33.0,34.6,1.187,0.0837
25.44,92.56,757.0,2.7,32.4,88.3,0.9996,0.0297,32.4,33.0,34.6,1.188,0.0397
25.44,92.57,806.0,2.5,32.3,295.4,-0.9033,0.4289,32.3,33.0,34.7,1.189,0.0367
25.44,92.58,775.0,2.5,32.3,313.7,-0.723,0.6909,32.3,33.0,34.7,1.189,0.0367
25.44,92.59,825.0,4.0,32.3,95.7,0.9951,-0.0993,32.3,33.0,34.7,1.19,0.0586
25.44,92.6,765.0,4.2,32.2,150.8,0.4879,-0.8729,32.2,33.0,34.8,1.191,0.0615
25.44,92.61,733.0,2.5,32.1,325.9,-0.5606,0.8281,32.1,33.1,34.8,1.193,0.0366
25.44,92.62,801.0,2.5,32.1,9.3,0.1616,0.9869,32.1,33.1,34.8,1.194,0.0365
25.44,92.63,744.0,2.5,32.0,222.9,-0.6807,-0.7325,32.0,33.1,34.9,1.195,0.0365
25.44,92.64,765.0,2.9,32.0,343.2,-0.289,0.9573,32.0,33.1,34.9,1.196,0.0423
25.44,92.65,813.0,2.5,31.9,271.2,-0.9998,0.0209,31.9,33.1,35.0,1.198,0.0364
25.44,92.66,766.0,2.5,31.8,211.0,-0.515,-0.8572,31.8,33.1,35.0,1.199,0.0364
25.44,92.67,789.0,2.5,31.8,50.3,0.7694,0.6388,31.8,33.1,35.1,1.2,0.0363
25.44,92.68,790.0,4.9,31.7,93.3,0.9983,-0.0576,31.7,33.1,35.1,1.201,0.0711
25.44,92.69,782.0,4.1,31.7,96.2,0.9942,-0.108,31.7,33.1,35.2,1.202,0.0595
25.44,92.7,779.0,4.4,31.7,78.9,0.9813,0.1925,31.7,33.1,35.2,1.203,0.0638
25.44,92.71,803.0,5.2,31.6,64.3,0.9011,0.4337,31.6,33.1,35.2,1.203,0.0753
25.44,92.72,835.0,7.4,31.7,38.8,0.6266,0.7793,31.7,33.1,35.2,1.203,0.1071
25.44,92.73,948.0,5.6,31.7,108.3,0.9494,-0.314,31.7,33.1,35.2,1.203,0.0811
25.44,92.74,791.0,15.2,31.8,133.4,0.7266,-0.6871,31.8,33.0,35.2,1.202,0.2181
25.44,92.75,681.0,17.2,31.9,125.7,0.8121,-0.5835,31.9,33.0,35.1,1.2,0.2464
25.44,92.76,533.0,9.8,32.0,117.1,0.8902,-0.4555,32.0,32.9,35.1,1.199,0.142
25.44,92.77,568.0,6.9,32.1,121.6,0.8517,-0.524,32.1,32.8,35.0,1.197,0.1004
25.44,92.78,442.0,3.1,32.3,98.1,0.99,-0.1409,32.3,32.8,35.0,1.195,0.0453
25.44,92.79,557.0,12.0,32.4,2.9,0.0506,0.9987,32.4,32.7,34.9,1.193,0.1743
25.44,92.8,746.0,10.4,32.6,93.9,0.9977,-0.068,32.6,32.5,34.9,1.191,0.1516
25.44,92.81,539.0,20.5,32.8,123.0,0.8387,-0.5446,32.8,32.4,34.8,1.189,0.2945
25.44,92.82,455.0,7.4,32.9,63.6,0.8957,0.4446,32.9,32.3,34.8,1.188,0.1084
25.44,92.83,622.0,13.0,33.1,31.0,0.515,0.8572,33.1,32.2,34.7,1.186,0.1897
25.44,92.84,738.0,12.6,33.2,102.6,0.9759,-0.2181,33.2,32.1,34.7,1.185,0.1841
25.44,92.85,552.0,20.0,33.4,130.2,0.7638,-0.6455,33.4,32.0,34.7,1.183,0.2891
25.44,92.86,401.0,16.0,33.5,138.1,0.6678,-0.7443,33.5,31.8,34.6,1.182,0.2332
25.44,92.87,247.0,7.8,33.7,227.5,-0.7373,-0.6756,33.7,31.7,34.6,1.18,0.115
25.44,92.88,268.0,19.2,33.8,45.5,0.7133,0.7009,33.8,31.6,34.6,1.179,0.2789
25.44,92.89,597.0,15.5,34.0,17.8,0.3057,0.9521,34.0,31.5,34.5,1.178,0.2269
25.44,92.9,646.0,3.8,34.1,117.1,0.8902,-0.4555,34.1,31.4,34.5,1.176,0.0564
25.44,92.91,554.0,5.5,34.2,133.2,0.729,-0.6845,34.2,31.4,34.4,1.175,0.0816
25.44,92.92,551.0,3.8,34.3,168.1,0.2062,-0.9785,34.3,31.3,34.4,1.173,0.0565
25.44,92.93,460.0,8.7,34.4,173.9,0.1063,-0.9943,34.4,31.3,34.3,1.172,0.1291
25.44,92.94,332.0,5.4,34.5,167.6,0.2147,-0.9767,34.5,31.2,34.3,1.171,0.0804
25.44,92.95,329.0,2.7,34.5,6.8,0.1184,0.993,34.5,31.2,34.3,1.171,0.0402
25.44,92.96,400.0,3.5,34.5,259.3,-0.9826,-0.1857,34.5,31.2,34.3,1.172,0.0521
25.44,92.97,313.0,4.4,34.4,165.2,0.2554,-0.9668,34.4,31.2,34.4,1.173,0.0654
25.44,92.98,294.0,2.5,34.4,189.5,-0.165,-0.9863,34.4,31.2,34.4,1.175,0.0371
25.44,92.99,286.0,4.6,34.3,255.4,-0.9677,-0.2521,34.3,31.2,34.6,1.177,0.0681
25.44,93.0,265.0,4.6,34.2,139.9,0.6441,-0.7649,34.2,31.1,34.7,1.18,0.068
25.44,93.01,198.0,5.8,34.1,140.0,0.6428,-0.766,34.1,31.1,34.9,1.184,0.0854
25.44,93.02,154.0,2.5,34.0,253.7,-0.9598,-0.2807,34.0,31.0,35.0,1.187,0.0367
25.44,93.03,184.0,2.6,33.9,353.7,-0.1097,0.994,33.9,30.9,35.2,1.19,0.0381
25.44,93.04,219.0,2.5,33.8,320.7,-0.6334,0.7738,33.8,30.9,35.3,1.194,0.0365
25.44,93.05,227.0,2.5,33.7,273.0,-0.9986,0.0523,33.7,30.8,35.5,1.197,0.0364
25.44,93.06,220.0,4.2,33.6,11.4,0.1977,0.9803,33.6,30.8,35.6,1.2,0.061
25.44,93.07,330.0,2.5,33.4,113.1,0.9198,-0.3923,33.4,30.8,35.8,1.204,0.0362
25.44,93.08,215.0,2.5,33.2,206.3,-0.4431,-0.8965,33.2,30.8,36.0,1.207,0.0361
25.44,93.09,299.0,3.9,33.1,26.5,0.4462,0.8949,33.1,30.8,36.1,1.211,0.0562
25.44,93.1,302.0,4.1,32.9,154.3,0.4337,-0.9011,32.9,30.8,36.3,1.214,0.0589
25.44,93.11,207.0,4.7,32.7,148.7,0.5195,-0.8545,32.7,30.9,36.4,1.217,0.0673
25.44,93.12,201.0,2.5,32.6,41.4,0.6613,0.7501,32.6,30.9,36.5,1.219,0.0358
25.44,93.13,252.0,2.5,32.6,4.7,0.0819,0.9966,32.6,30.9,36.5,1.22,0.0358
25.44,93.14,256.0,2.5,32.6,72.4,0.9532,0.3024,32.6,30.9,36.5,1.22,0.0358
25.44,93.15,266.0,6.7,32.7,81.4,0.9888,0.1495,32.7,30.9,36.5,1.219,0.0957
25.44,93.16,281.0,7.5,32.8,40.9,0.6547,0.7559,32.8,30.8,36.4,1.217,0.1073
25.44,93.17,409.0,4.9,33.0,54.4,0.8131,0.5821,33.0,30.7,36.3,1.216,0.0702
25.44,93.18,352.0,3.2,33.1,130.8,0.757,-0.6534,33.1,30.7,36.2,1.214,0.046
25.44,93.19,356.0,3.4,33.3,133.9,0.7206,-0.6934,33.3,30.6,36.1,1.212,0.0489
25.44,93.2,293.0,3.6,33.4,148.3,0.5255,-0.8508,33.4,30.5,36.0,1.21,0.0519
25.44,93.21,280.0,3.4,33.5,140.7,0.6334,-0.7738,33.5,30.5,36.0,1.208,0.0491
25.44,93.22,228.0,2.5,33.6,67.3,0.9225,0.3859,33.6,30.5,35.9,1.207,0.0361
25.44,93.23,300.0,7.7,33.7,47.2,0.7337,0.6794,33.7,30.4,35.8,1.205,0.1112
25.44,93.24,360.0,14.4,33.8,65.7,0.9114,0.4115,33.8,30.4,35.8,1.204,0.2066
25.44,93.25,451.0,9.1,33.9,113.4,0.9178,-0.3971,33.9,30.4,35.7,1.203,0.1315
25.44,93.26,269.0,7.5,33.9,121.5,0.8526,-0.5225,33.9,30.4,35.7,1.203,0.1085
25.44,93.27,353.0,5.0,33.9,86.4,0.998,0.0628,33.9,30.4,35.7,1.202,0.0725
25.44,93.28,277.0,3.6,34.0,176.0,0.0698,-0.9976,34.0,30.4,35.6,1.201,0.0523
25.44,93.29,263.0,2.5,34.0,137.9,0.6704,-0.742,34.0,30.4,35.6,1.201,0.0363
25.45,92.55,783.0,20.0,32.4,100.8,0.9823,-0.1874,32.4,33.0,34.6,1.188,0.2879
25.45,92.56,734.0,18.2,32.3,84.4,0.9952,0.0976,32.3,33.0,34.7,1.189,0.2627
25.45,92.57,829.0,19.9,32.3,82.2,0.9907,0.1357,32.3,33.0,34.7,1.19,0.286
25.45,92.58,804.0,19.0,32.2,99.8,0.9854,-0.1702,32.2,33.0,34.7,1.191,0.2734
25.45,92.59,745.0,20.5,32.2,96.9,0.9928,-0.1201,32.2,33.0,34.8,1.192,0.2938
25.45,92.6,740.0,18.5,32.1,83.8,0.9942,0.108,32.1,33.0,34.8,1.193,0.266
25.45,92.61,797.0,17.4,32.1,84.6,0.9956,0.0941,32.1,33.0,34.9,1.194,0.2505
25.45,92.62,782.0,19.6,32.0,93.3,0.9983,-0.0576,32.0,33.1,34.9,1.196,0.2805
25.45,92.63,768.0,17.8,31.9,86.0,0.9976,0.0698,31.9,33.1,35.0,1.197,0.2554
25.45,92.64,814.0,18.4,31.9,87.6,0.9991,0.0419,31.9,33.1,35.0,1.199,0.2633
25.45,92.65,788.0,20.0,31.8,89.4,0.9999,0.0105,31.8,33.1,35.1,1.2,0.285
25.45,92.66,819.0,18.5,31.7,94.7,0.9966,-0.0819,31.7,33.1,35.2,1.202,0.264
25.45,92.67,749.0,19.8,31.6,105.0,0.9659,-0.2588,31.6,33.2,35.2,1.203,0.2816
25.45,92.68,685.0,19.6,31.6,101.3,0.9806,-0.1959,31.6,33.2,35.3,1.204,0.2786
25.45,92.69,649.0,19.0,31.5,93.1,0.9985,-0.0541,31.5,33.2,35.3,1.205,0.2702
